Pokolenie: 1
0. Fenotyp:	6.33236e+08	Genotyp:	110111001101011001111101101001
1. Fenotyp:	4.71601e+08	Genotyp:	111010011011000000111000001110
2. Fenotyp:	5.25457e+08	Genotyp:	000000100001101110001010111110
3. Fenotyp:	3.20747e+08	Genotyp:	000110010010110001111000110010
4. Fenotyp:	4.83402e+08	Genotyp:	100010000100010000001011001110
5. Fenotyp:	5.84258e+07	Genotyp:	111101011000000111011110110000
6. Fenotyp:	6.44078e+08	Genotyp:	000110100001101111000110011001
7. Fenotyp:	9.6065e+08	Genotyp:	000110100101101001000010100111
8. Fenotyp:	4.95352e+08	Genotyp:	001011000101111001100001101110
9. Fenotyp:	5.2677e+08	Genotyp:	110000111011101110100110111110
Pokolenie: 2
0. Fenotyp:	3.12954e+08	Genotyp:	001111001011001011100101010010
1. Fenotyp:	5.79121e+08	Genotyp:	001110011111010100100001010001
2. Fenotyp:	4.53627e+08	Genotyp:	001010011101001110010000110110
3. Fenotyp:	5.03696e+08	Genotyp:	101010000011001110100000011110
4. Fenotyp:	1.45402e+07	Genotyp:	100011011011101110111011000000
5. Fenotyp:	2.56591e+08	Genotyp:	100110010010001011010010111100
6. Fenotyp:	6.53609e+08	Genotyp:	000111001110001010101111011001
7. Fenotyp:	4.36648e+08	Genotyp:	001101100110110101100000010110
8. Fenotyp:	1.04334e+09	Genotyp:	110010111101000000001100011111
9. Fenotyp:	3.13923e+08	Genotyp:	001010001110100001101101010010
Pokolenie: 3
0. Fenotyp:	4.12354e+08	Genotyp:	000101011010000000101001000110
1. Fenotyp:	9.54213e+08	Genotyp:	001101001000010000000111000111
2. Fenotyp:	7.75103e+08	Genotyp:	010000101100010011001100011101
3. Fenotyp:	3.65231e+08	Genotyp:	001100000011111100100011101010
4. Fenotyp:	7.19809e+08	Genotyp:	011111110101011011100111010101
5. Fenotyp:	6.11536e+08	Genotyp:	010010110011001011001110001001
6. Fenotyp:	1.3961e+08	Genotyp:	000100000001001001001010000100
7. Fenotyp:	8.13878e+08	Genotyp:	111011101001001101000001000011
8. Fenotyp:	9.21538e+08	Genotyp:	110101100011000110110111011011
9. Fenotyp:	9.80125e+08	Genotyp:	010101001110000111010110010111
Pokolenie: 4
0. Fenotyp:	4.69593e+08	Genotyp:	011100100011011010111111110110
1. Fenotyp:	4.15039e+08	Genotyp:	001011011011111100111101000110
2. Fenotyp:	1.06822e+09	Genotyp:	001101101111110111010101111111
3. Fenotyp:	7.71408e+08	Genotyp:	111001001000001101011111101101
4. Fenotyp:	4.56439e+08	Genotyp:	010101111010110100101100110110
5. Fenotyp:	5.97862e+08	Genotyp:	110001001010010101000101110001
6. Fenotyp:	4.23112e+08	Genotyp:	100011100111010000011100100110
7. Fenotyp:	1.02796e+09	Genotyp:	101001111000111010100010101111
8. Fenotyp:	9.93568e+08	Genotyp:	111100011010010100011100110111
9. Fenotyp:	2.81192e+08	Genotyp:	111101001010010101000011000010
Pokolenie: 5
0. Fenotyp:	7.14296e+08	Genotyp:	001111110101001011001001010101
1. Fenotyp:	1.0307e+09	Genotyp:	010000111110110011110110101111
2. Fenotyp:	7.10473e+07	Genotyp:	011110100001100000111100001000
3. Fenotyp:	5.17973e+08	Genotyp:	101000010100010111111011011110
4. Fenotyp:	9.93343e+08	Genotyp:	111101110010110010101100110111
5. Fenotyp:	9.77587e+08	Genotyp:	011001111001001100100010010111
6. Fenotyp:	9.35438e+08	Genotyp:	100110111110010110000011111011
7. Fenotyp:	9.14923e+08	Genotyp:	011010010111100100010001011011
8. Fenotyp:	1.1532e+08	Genotyp:	100000111100010111111011011000
9. Fenotyp:	3.43155e+08	Genotyp:	001111010000010000101110001010
Pokolenie: 6
0. Fenotyp:	7.54281e+08	Genotyp:	111101001001011010101111001101
1. Fenotyp:	6.99953e+08	Genotyp:	101110000111011000011101100101
2. Fenotyp:	1.08252e+08	Genotyp:	111111000101001111001110011000
3. Fenotyp:	4.5747e+08	Genotyp:	011101101000111000100010110110
4. Fenotyp:	6.2685e+08	Genotyp:	101110010001111100111010101001
5. Fenotyp:	8.7668e+08	Genotyp:	101111100100100010000010001011
6. Fenotyp:	1.34445e+08	Genotyp:	111110101110111011000000000100
7. Fenotyp:	3.96499e+08	Genotyp:	100110111110100001000101111010
8. Fenotyp:	3.53735e+08	Genotyp:	110100010000100110101000101010
9. Fenotyp:	3.09478e+08	Genotyp:	100010101100001001001110010010
Pokolenie: 7
0. Fenotyp:	3.42248e+08	Genotyp:	001001011101001001100110001010
1. Fenotyp:	6.70745e+08	Genotyp:	010010011100001101011111111001
2. Fenotyp:	9.61503e+08	Genotyp:	100010100111101011110010100111
3. Fenotyp:	9.60387e+08	Genotyp:	001111001001101001111100100111
4. Fenotyp:	4.80563e+08	Genotyp:	110011110111001100100101001110
5. Fenotyp:	2.84562e+08	Genotyp:	000011100100100001101111000010
6. Fenotyp:	9.29408e+08	Genotyp:	100111101100010110100110111011
7. Fenotyp:	3.48278e+08	Genotyp:	101101101011001001000011001010
8. Fenotyp:	6.3446e+08	Genotyp:	001011010001100010001011101001
9. Fenotyp:	4.97354e+08	Genotyp:	111000010010000010100101101110
Pokolenie: 8
0. Fenotyp:	5.19012e+08	Genotyp:	010110111011111011110111011110
1. Fenotyp:	6.20981e+08	Genotyp:	001100011001011011000000101001
2. Fenotyp:	4.49417e+08	Genotyp:	100101010000100110010011010110
3. Fenotyp:	1.05978e+08	Genotyp:	111010101001100010001010011000
4. Fenotyp:	7.54379e+08	Genotyp:	001101101110011101101111001101
5. Fenotyp:	3.86567e+08	Genotyp:	000011010101000101010000111010
6. Fenotyp:	2.39464e+08	Genotyp:	001111001011011110100010011100
7. Fenotyp:	1.04967e+09	Genotyp:	001110011010110100001001011111
8. Fenotyp:	1.09234e+08	Genotyp:	000000010110001101000001011000
9. Fenotyp:	6.41314e+08	Genotyp:	010011010111010110011100011001
Pokolenie: 9
0. Fenotyp:	7.75779e+08	Genotyp:	111010110000111010111100011101
1. Fenotyp:	9.26566e+08	Genotyp:	001111110110001001011100111011
2. Fenotyp:	7.58585e+08	Genotyp:	011110000001100011101100101101
3. Fenotyp:	8.91354e+08	Genotyp:	011101110011111100000100101011
4. Fenotyp:	8.37606e+08	Genotyp:	101000001001101100110111100011
5. Fenotyp:	6.36037e+08	Genotyp:	000010111010010010010111101001
6. Fenotyp:	4.54195e+08	Genotyp:	100011000110111001001000110110
7. Fenotyp:	2.76327e+08	Genotyp:	010010000101011000011110000010
8. Fenotyp:	4.00178e+08	Genotyp:	000011101001110001011011111010
9. Fenotyp:	1.83849e+08	Genotyp:	000000010111001010101111010100
Pokolenie: 10
0. Fenotyp:	5.29014e+07	Genotyp:	111001111010110011100100110000
1. Fenotyp:	4.45997e+08	Genotyp:	100100101000011010101001010110
2. Fenotyp:	3.50979e+08	Genotyp:	100001011100000111010111001010
3. Fenotyp:	3.07478e+08	Genotyp:	011011000011110111001010010010
4. Fenotyp:	4.89661e+08	Genotyp:	011010010100010111110100101110
5. Fenotyp:	4.85354e+08	Genotyp:	001001001101011110110111001110
6. Fenotyp:	1.02371e+09	Genotyp:	101010000000010100100000101111
7. Fenotyp:	2.85003e+08	Genotyp:	001100111011001100111111000010
8. Fenotyp:	7.61816e+08	Genotyp:	011101010010011000010110101101
9. Fenotyp:	6.2306e+08	Genotyp:	000011110100010011000100101001
Pokolenie: 11
0. Fenotyp:	7.39825e+08	Genotyp:	010110100110101100011000001101
1. Fenotyp:	7.87464e+08	Genotyp:	000100010000001111110111011101
2. Fenotyp:	4.23511e+08	Genotyp:	101010000100001001111100100110
3. Fenotyp:	3.93753e+08	Genotyp:	101111000100110000011110111010
4. Fenotyp:	8.34725e+08	Genotyp:	110011001010011100000011100011
5. Fenotyp:	3.68889e+08	Genotyp:	111001011101001100111111101010
6. Fenotyp:	1.25303e+08	Genotyp:	111000011110111111101110111000
7. Fenotyp:	1.87499e+08	Genotyp:	010011101100000010110100110100
8. Fenotyp:	4.58758e+08	Genotyp:	111011001110100000011010110110
9. Fenotyp:	1.0387e+09	Genotyp:	010101101101110010010111101111
Pokolenie: 12
0. Fenotyp:	6.32035e+08	Genotyp:	000010011010100000110101101001
1. Fenotyp:	1.90691e+08	Genotyp:	010000010110110110111010110100
2. Fenotyp:	1.04403e+09	Genotyp:	001101110010110101011100011111
3. Fenotyp:	5.22674e+08	Genotyp:	011001110111101011100100111110
4. Fenotyp:	3.87241e+08	Genotyp:	011111111100101100101000111010
5. Fenotyp:	5.93838e+08	Genotyp:	011001110000001010100110110001
6. Fenotyp:	2.74018e+08	Genotyp:	000111011111010010101010000010
7. Fenotyp:	6.88588e+08	Genotyp:	101100010110000011010000100101
8. Fenotyp:	7.14417e+08	Genotyp:	010111100010010010101001010101
9. Fenotyp:	4.21126e+08	Genotyp:	111011011111101110011000100110
Pokolenie: 13
0. Fenotyp:	4.1012e+08	Genotyp:	110011010000111110001110000110
1. Fenotyp:	3.43142e+08	Genotyp:	000101111011011111001110001010
2. Fenotyp:	1.9251e+08	Genotyp:	000101110001111010011110110100
3. Fenotyp:	8.84749e+08	Genotyp:	100001011100110000111101001011
4. Fenotyp:	4.13427e+08	Genotyp:	101001001010011000100101000110
5. Fenotyp:	4.65374e+08	Genotyp:	000011100101000010111101110110
6. Fenotyp:	7.68153e+07	Genotyp:	100011111101100000101001001000
7. Fenotyp:	6.75055e+07	Genotyp:	011011101011000001100000001000
8. Fenotyp:	7.33189e+08	Genotyp:	101001000010100111001101110101
9. Fenotyp:	2.09135e+08	Genotyp:	100100100110010011101110001100
Pokolenie: 14
0. Fenotyp:	5.91222e+08	Genotyp:	010001100110101010111100110001
1. Fenotyp:	8.4789e+08	Genotyp:	111111111110001110010001010011
2. Fenotyp:	2.48463e+08	Genotyp:	000010010111110011110011011100
3. Fenotyp:	6.38852e+08	Genotyp:	110011001101100000101000011001
4. Fenotyp:	9.57078e+08	Genotyp:	100001101001101111010000100111
5. Fenotyp:	6.3473e+08	Genotyp:	111110001110110010101011101001
6. Fenotyp:	4.43344e+08	Genotyp:	111110000010011100110110010110
7. Fenotyp:	7.95725e+08	Genotyp:	101111111011001110110110111101
8. Fenotyp:	6.15342e+08	Genotyp:	000000100000011010110101001001
9. Fenotyp:	7.41501e+08	Genotyp:	000101100110011001001100001101
Pokolenie: 15
0. Fenotyp:	6.86889e+08	Genotyp:	101010010001100010001111000101
1. Fenotyp:	4.25905e+08	Genotyp:	010000001101001101000110100110
2. Fenotyp:	8.77607e+08	Genotyp:	101001011001110011110010001011
3. Fenotyp:	6.1981e+08	Genotyp:	100010111101000110001111001001
4. Fenotyp:	9.30889e+08	Genotyp:	001111101011110000111110111011
5. Fenotyp:	5.46629e+08	Genotyp:	101010011010011100101001000001
6. Fenotyp:	1.0015e+09	Genotyp:	001010011001010110001101110111
7. Fenotyp:	6.20632e+08	Genotyp:	010010101110100001111111001001
8. Fenotyp:	5.80754e+08	Genotyp:	100001010101100110111001010001
9. Fenotyp:	8.25939e+08	Genotyp:	111110010100101101011100100011
Pokolenie: 16
0. Fenotyp:	6.40483e+08	Genotyp:	111011100111111100110100011001
1. Fenotyp:	6.63262e+08	Genotyp:	010100110100100100010001111001
2. Fenotyp:	5.17886e+08	Genotyp:	101100010000101001111011011110
3. Fenotyp:	1.14183e+08	Genotyp:	100010011101001001110011011000
4. Fenotyp:	1.01039e+09	Genotyp:	001000000100001010011100001111
5. Fenotyp:	1.17042e+08	Genotyp:	100101101101011110011111011000
6. Fenotyp:	9.88429e+07	Genotyp:	000000001001110000100111101000
7. Fenotyp:	1.80566e+08	Genotyp:	000101110110110011000011010100
8. Fenotyp:	5.65454e+08	Genotyp:	000101101100010000101101100001
9. Fenotyp:	4.22201e+08	Genotyp:	110000110010001001010100100110
Pokolenie: 17
0. Fenotyp:	1.74469e+08	Genotyp:	011110100111010001100110010100
1. Fenotyp:	7.00738e+08	Genotyp:	110001111001011000100011100101
2. Fenotyp:	9.7089e+08	Genotyp:	001111101101100101111011100111
3. Fenotyp:	7.77105e+08	Genotyp:	010101011111010110001010011101
4. Fenotyp:	8.7181e+08	Genotyp:	001111010100001101101111110011
5. Fenotyp:	3.3464e+08	Genotyp:	110110010010110001001111110010
6. Fenotyp:	8.70742e+08	Genotyp:	010110000110111001100111110011
7. Fenotyp:	1.06292e+09	Genotyp:	011100111011011101011010111111
8. Fenotyp:	3.21737e+08	Genotyp:	100011101000101010110100110010
9. Fenotyp:	6.76081e+08	Genotyp:	010111101011010000110010000101
Pokolenie: 18
0. Fenotyp:	4.85105e+08	Genotyp:	001010110111100001010111001110
1. Fenotyp:	6.11247e+08	Genotyp:	011111001010011101110110001001
2. Fenotyp:	9.86765e+07	Genotyp:	111100001111010110000111101000
3. Fenotyp:	3.10086e+07	Genotyp:	100100101110010010011011100000
4. Fenotyp:	7.76874e+08	Genotyp:	111000011110010001110010011101
5. Fenotyp:	6.43318e+08	Genotyp:	101111001000001000011010011001
6. Fenotyp:	4.99332e+07	Genotyp:	101111011101011110011111010000
7. Fenotyp:	2.06128e+08	Genotyp:	100011110100001010010010001100
8. Fenotyp:	5.2767e+08	Genotyp:	010010011101100111001110111110
9. Fenotyp:	5.06052e+08	Genotyp:	100111000111110110010100011110
Pokolenie: 19
0. Fenotyp:	8.50837e+08	Genotyp:	101100101111110101101101010011
1. Fenotyp:	4.43256e+08	Genotyp:	110111010011000111010110010110
2. Fenotyp:	3.83785e+08	Genotyp:	111001101110100000000111011010
3. Fenotyp:	6.45213e+08	Genotyp:	100000000011010010101110011001
4. Fenotyp:	2.85686e+08	Genotyp:	000111010001110011100000100010
5. Fenotyp:	6.32056e+08	Genotyp:	110111101001011000110101101001
6. Fenotyp:	1.06467e+09	Genotyp:	110111001000010110101110111111
7. Fenotyp:	8.64304e+08	Genotyp:	001110100101110000100001110011
8. Fenotyp:	3.98081e+08	Genotyp:	100011111001110001011101111010
9. Fenotyp:	7.14911e+07	Genotyp:	011001000111101101000010001000
Pokolenie: 20
0. Fenotyp:	6.1051e+08	Genotyp:	001111101100010111000110001001
1. Fenotyp:	3.99534e+08	Genotyp:	100001110110011000001011111010
2. Fenotyp:	4.73859e+08	Genotyp:	001101011100000101111100001110
3. Fenotyp:	1.10413e+08	Genotyp:	000110011010001100101001011000
4. Fenotyp:	1.94424e+08	Genotyp:	001111000111010101101001110100
5. Fenotyp:	4.10948e+08	Genotyp:	111001111111000101111110000110
6. Fenotyp:	7.99243e+08	Genotyp:	110101010011111011000101111101
7. Fenotyp:	8.56955e+08	Genotyp:	111110000001100000101000110011
8. Fenotyp:	1.75522e+06	Genotyp:	010010100001001101011000000000
9. Fenotyp:	9.65807e+08	Genotyp:	000110111101000010001001100111
Pokolenie: 21
0. Fenotyp:	2.26548e+08	Genotyp:	110010001101101100000001101100
1. Fenotyp:	9.38707e+08	Genotyp:	110100001001000111001111111011
2. Fenotyp:	9.74033e+08	Genotyp:	101101000000100101110000010111
3. Fenotyp:	7.05821e+08	Genotyp:	110100100101111110001000010101
4. Fenotyp:	1.26751e+08	Genotyp:	011100010100100001110001111000
5. Fenotyp:	1.72725e+07	Genotyp:	100110110111000111100000100000
6. Fenotyp:	3.52763e+08	Genotyp:	001110010101110101100000101010
7. Fenotyp:	5.1458e+08	Genotyp:	111101000011101111010101011110
8. Fenotyp:	6.77832e+08	Genotyp:	110100010110011101100110000101
9. Fenotyp:	8.38976e+08	Genotyp:	111010101100001110000000010011
Pokolenie: 22
0. Fenotyp:	6.68228e+08	Genotyp:	110111111001101000101011111001
1. Fenotyp:	6.00912e+08	Genotyp:	111011111111010010001011110001
2. Fenotyp:	4.11943e+08	Genotyp:	010010111000001110110001000110
3. Fenotyp:	6.99751e+08	Genotyp:	000011001001101010101101100101
4. Fenotyp:	9.64496e+08	Genotyp:	010110001101000010111110100111
5. Fenotyp:	2.61848e+08	Genotyp:	001011101101111011011001111100
6. Fenotyp:	4.60381e+08	Genotyp:	111100100011101100001110110110
7. Fenotyp:	2.68869e+08	Genotyp:	011110010111100101100000000010
8. Fenotyp:	6.49127e+07	Genotyp:	100001101011111001111011110000
9. Fenotyp:	1.06225e+09	Genotyp:	010001110110100100001010111111
Pokolenie: 23
0. Fenotyp:	1.24612e+08	Genotyp:	001000000111011010110110111000
1. Fenotyp:	6.85193e+07	Genotyp:	011101011010000110101000001000
2. Fenotyp:	6.92384e+08	Genotyp:	110110011000111100100010100101
3. Fenotyp:	3.61376e+08	Genotyp:	010101101001010001010001101010
4. Fenotyp:	2.2745e+08	Genotyp:	100101001101100101110001101100
5. Fenotyp:	2.68684e+08	Genotyp:	010101011101001111000000000010
6. Fenotyp:	5.43205e+08	Genotyp:	011101010010010100000110000001
7. Fenotyp:	7.41945e+08	Genotyp:	011110111111010010011100001101
8. Fenotyp:	3.67548e+08	Genotyp:	001111101010101000010111101010
9. Fenotyp:	2.57982e+08	Genotyp:	110111001111111000000110111100
Pokolenie: 24
0. Fenotyp:	9.78636e+08	Genotyp:	110001111011001100101010010111
1. Fenotyp:	3.23743e+08	Genotyp:	111101111011011111010010110010
2. Fenotyp:	5.02347e+08	Genotyp:	101010101010110010001111101110
3. Fenotyp:	5.54273e+08	Genotyp:	101101001110000110010000100001
4. Fenotyp:	2.50078e+08	Genotyp:	000111111100011111100111011100
5. Fenotyp:	1.01144e+08	Genotyp:	111000011110101011100000011000
6. Fenotyp:	4.43009e+08	Genotyp:	111101011110001111100110010110
7. Fenotyp:	2.9038e+08	Genotyp:	011100001001101101110010100010
8. Fenotyp:	3.82497e+08	Genotyp:	100001110000111000110011011010
9. Fenotyp:	6.63362e+07	Genotyp:	000011111010110000101111110000
Pokolenie: 25
0. Fenotyp:	1.18172e+08	Genotyp:	110101111110010011010000111000
1. Fenotyp:	1.81972e+08	Genotyp:	101101001101010100011011010100
2. Fenotyp:	9.76728e+08	Genotyp:	111001010111010111101100010111
3. Fenotyp:	5.59306e+08	Genotyp:	101100110010101001101010100001
4. Fenotyp:	4.00842e+08	Genotyp:	010110111011101000100111111010
5. Fenotyp:	6.44438e+08	Genotyp:	110011001001101010010110011001
6. Fenotyp:	1.5597e+08	Genotyp:	100110001001011111010010100100
7. Fenotyp:	3.57509e+08	Genotyp:	001110110001010011110010101010
8. Fenotyp:	4.53161e+08	Genotyp:	000011001000110101000000110110
9. Fenotyp:	1.95089e+08	Genotyp:	000110010100101100000101110100
Pokolenie: 26
0. Fenotyp:	6.17896e+08	Genotyp:	101111100001101000101011001001
1. Fenotyp:	8.14465e+08	Genotyp:	111101100111110111010001000011
2. Fenotyp:	9.66001e+07	Genotyp:	110010100000000001000011101000
3. Fenotyp:	9.62755e+08	Genotyp:	011001100001111001000110100111
4. Fenotyp:	1.1753e+08	Genotyp:	111110101011101010000000111000
5. Fenotyp:	6.92736e+08	Genotyp:	001011001000101001010010100101
6. Fenotyp:	1.0099e+09	Genotyp:	010011111110011110001100001111
7. Fenotyp:	2.01855e+08	Genotyp:	010110010111000000010000001100
8. Fenotyp:	4.94531e+08	Genotyp:	110001101000111110011110101110
9. Fenotyp:	4.39999e+08	Genotyp:	101111001101101110011100010110
Pokolenie: 27
0. Fenotyp:	1.00965e+09	Genotyp:	110101001010100001110100001111
1. Fenotyp:	7.15659e+07	Genotyp:	101101000100000000100010001000
2. Fenotyp:	7.43239e+07	Genotyp:	110010011110100001110110001000
3. Fenotyp:	5.14739e+08	Genotyp:	100001001101001001110101011110
4. Fenotyp:	2.36153e+08	Genotyp:	111000111110011011001000011100
5. Fenotyp:	2.31691e+08	Genotyp:	001011000010101011110011101100
6. Fenotyp:	1.1003e+08	Genotyp:	100000100011011101110001011000
7. Fenotyp:	1.05802e+09	Genotyp:	100001011110010000001000111111
8. Fenotyp:	4.82403e+08	Genotyp:	100000011000011100000011001110
9. Fenotyp:	1.43405e+08	Genotyp:	111110110111010000110001000100
Pokolenie: 28
0. Fenotyp:	1.42656e+08	Genotyp:	010110111100001100000001000100
1. Fenotyp:	2.29298e+08	Genotyp:	000100100111001101010101101100
2. Fenotyp:	1.01906e+09	Genotyp:	010011101000010110111101001111
3. Fenotyp:	1.02409e+09	Genotyp:	111011011111011001010000101111
4. Fenotyp:	6.89436e+08	Genotyp:	111110100010111111101000100101
5. Fenotyp:	9.03478e+08	Genotyp:	011010111101111110011011101011
6. Fenotyp:	3.5733e+08	Genotyp:	010011101101011000110010101010
7. Fenotyp:	4.19185e+08	Genotyp:	010110100100001000111111000110
8. Fenotyp:	5.40142e+08	Genotyp:	001101001101011110001100000001
9. Fenotyp:	4.79849e+08	Genotyp:	010010100001011110011001001110
Pokolenie: 29
0. Fenotyp:	2.42095e+08	Genotyp:	100101010100100001110110011100
1. Fenotyp:	6.78317e+08	Genotyp:	011000001101001001110110000101
2. Fenotyp:	5.23185e+08	Genotyp:	101011010011010011110100111110
3. Fenotyp:	6.3244e+07	Genotyp:	110110110110000010100011110000
4. Fenotyp:	4.21009e+08	Genotyp:	100101001110100000011000100110
5. Fenotyp:	1.131e+07	Genotyp:	111100011100100100110101000000
6. Fenotyp:	5.44557e+08	Genotyp:	100000100001001010101110000001
7. Fenotyp:	9.0264e+08	Genotyp:	000001110100110010110011101011
8. Fenotyp:	7.123e+07	Genotyp:	100000000100011101111100001000
9. Fenotyp:	6.57888e+08	Genotyp:	010000111000100101101100111001
Pokolenie: 30
0. Fenotyp:	2.33219e+08	Genotyp:	011011110100010101100111101100
1. Fenotyp:	3.94452e+08	Genotyp:	110011111011101101000001111010
2. Fenotyp:	6.29297e+08	Genotyp:	001000011011001001000001101001
3. Fenotyp:	6.52946e+08	Genotyp:	110001101001010011010111011001
4. Fenotyp:	8.42114e+08	Genotyp:	110111100100010110001100010011
5. Fenotyp:	9.85188e+08	Genotyp:	011101110010001100011101010111
6. Fenotyp:	7.18986e+07	Genotyp:	001010111010100010010010001000
7. Fenotyp:	1.06805e+09	Genotyp:	010000100010010010010101111111
8. Fenotyp:	1.83186e+07	Genotyp:	111110001010000111101000100000
9. Fenotyp:	8.16008e+08	Genotyp:	100101110011001011000101000011
Pokolenie: 31
0. Fenotyp:	4.46902e+08	Genotyp:	100101011011010011000101010110
1. Fenotyp:	1.20902e+08	Genotyp:	001111000000101100101100111000
2. Fenotyp:	5.1321e+08	Genotyp:	000011100001111101101001011110
3. Fenotyp:	1.36929e+08	Genotyp:	111010000111101010010100000100
4. Fenotyp:	5.83365e+08	Genotyp:	110011110000111010100011010001
5. Fenotyp:	8.16244e+08	Genotyp:	110011001100011101100101000011
6. Fenotyp:	6.25776e+08	Genotyp:	111011100010100100110010101001
7. Fenotyp:	1.01265e+09	Genotyp:	000001110101101111011010001111
8. Fenotyp:	1.02616e+09	Genotyp:	100111000000000001010100101111
9. Fenotyp:	9.67114e+08	Genotyp:	110100000111111100100101100111
Pokolenie: 32
0. Fenotyp:	6.50152e+08	Genotyp:	011110001001000100000011011001
1. Fenotyp:	9.78438e+08	Genotyp:	101110100110001110001010010111
2. Fenotyp:	6.4788e+07	Genotyp:	011100000110100100111011110000
3. Fenotyp:	1.06986e+09	Genotyp:	010001101100110100100011111111
4. Fenotyp:	3.79087e+08	Genotyp:	011000100001011000011001011010
5. Fenotyp:	1.95014e+07	Genotyp:	010110101000100110010100100000
6. Fenotyp:	2.2169e+08	Genotyp:	110100000101110101101100101100
7. Fenotyp:	1.87016e+07	Genotyp:	100001001011101010111000100000
8. Fenotyp:	6.04171e+08	Genotyp:	000111011001011101000000001001
9. Fenotyp:	8.64697e+08	Genotyp:	110101100101110001010001110011
Pokolenie: 33
0. Fenotyp:	3.68194e+08	Genotyp:	010100111100110001001111101010
1. Fenotyp:	2.41576e+08	Genotyp:	000111110001010001100110011100
2. Fenotyp:	9.53943e+08	Genotyp:	111101001100000000111011000111
3. Fenotyp:	6.38996e+08	Genotyp:	000010100011001001101000011001
4. Fenotyp:	7.01559e+08	Genotyp:	001100111000111100001011100101
5. Fenotyp:	4.72387e+08	Genotyp:	111011100011000000010100001110
6. Fenotyp:	6.91491e+08	Genotyp:	110010011000101011101100100101
7. Fenotyp:	3.49954e+08	Genotyp:	111001101111101111011011001010
8. Fenotyp:	6.05411e+08	Genotyp:	101000101110101110101000001001
9. Fenotyp:	8.44156e+06	Genotyp:	000110110111001100000001000000
Pokolenie: 34
0. Fenotyp:	4.83084e+08	Genotyp:	001101011110001011010011001110
1. Fenotyp:	9.29286e+08	Genotyp:	110010010001001111000110111011
2. Fenotyp:	6.43542e+08	Genotyp:	100111010011010111011010011001
3. Fenotyp:	4.1677e+08	Genotyp:	100000101001011011101011000110
