0 0 0
1 1 1
2 4 4
3 9 9
4 16 16
5 25 25
6 36 36
7 49 49
8 64 64
9 81 81
10 100 100
11 121 121
12 144 144
13 169 169
14 196 196
15 225 225
16 256 256
17 289 289
18 324 324
19 361 361
20 400 400
21 441 441
22 484 484
23 529 529
24 576 576
25 625 625
26 676 676
27 729 729
28 784 784
29 841 841
30 900 900
31 961 961
32 1024 1024
33 1089 1089
34 1156 1156
35 1225 1225
36 1296 1296
37 1369 1369
38 1444 1444
39 1521 1521
40 1600 1600
41 1681 1681
42 1764 1764
43 1849 1849
44 1936 1936
45 2025 2025
46 2116 2116
47 2209 2209
48 2304 2304
49 2401 2401
50 2500 2500
51 2601 2601
52 2704 2704
53 2809 2809
54 2916 2916
55 3025 3025
56 3136 3136
57 3249 3249
58 3364 3364
59 3481 3481
60 3600 3600
61 3721 3721
62 3844 3844
63 3969 3969
64 4096 4096
65 4225 4225
66 4356 4356
67 4489 4489
68 4624 4624
69 4761 4761
70 4900 4900
71 5041 5041
72 5184 5184
73 5329 5329
74 5476 5476
75 5625 5625
76 5776 5776
77 5929 5929
78 6084 6084
79 6241 6241
80 6400 6400
81 6561 6561
82 6724 6724
83 6889 6889
84 7056 7056
85 7225 7225
86 7396 7396
87 7569 7569
88 7744 7744
89 7921 7921
90 8100 8100
91 8281 8281
92 8464 8464
93 8649 8649
94 8836 8836
95 9025 9025
96 9216 9216
97 9409 9409
98 9604 9604
99 9801 9801
