Pokolenie: 1
0. Fenotyp:	1.45242e+08	Genotyp:	110010001001110000010101000100
1. Fenotyp:	8.55172e+08	Genotyp:	000011011000011100011111010011
2. Fenotyp:	7.54393e+08	Genotyp:	000000111111100011101111001101
3. Fenotyp:	1.0314e+09	Genotyp:	100100000110011110011110101111
4. Fenotyp:	7.88503e+08	Genotyp:	011110100101100111111111011101
5. Fenotyp:	9.45315e+08	Genotyp:	100100100111101000011010000111
6. Fenotyp:	3.13595e+08	Genotyp:	010110110100100010001101010010
7. Fenotyp:	5.8309e+08	Genotyp:	111100000111110010000011010001
8. Fenotyp:	3.61896e+08	Genotyp:	000011010001100001001001101010
9. Fenotyp:	6.87752e+08	Genotyp:	111000110100001001111111000101
Pokolenie: 2
0. Fenotyp:	1.42669e+08	Genotyp:	010101110100111100000001000100
1. Fenotyp:	6.06403e+08	Genotyp:	101101101101111100100100001001
2. Fenotyp:	1.46019e+08	Genotyp:	011110001100100000101101000100
3. Fenotyp:	3.14306e+08	Genotyp:	111001111101011111011101010010
4. Fenotyp:	1.00102e+08	Genotyp:	001000101000111011101111101000
5. Fenotyp:	8.96108e+08	Genotyp:	101100110110000110010110101011
6. Fenotyp:	2.51182e+07	Genotyp:	111101111010001011111110100000
7. Fenotyp:	2.18473e+08	Genotyp:	000110010100010110100000101100
8. Fenotyp:	6.2402e+08	Genotyp:	101011000001001110001100101001
9. Fenotyp:	6.93145e+08	Genotyp:	010001010111000100001010100101
Pokolenie: 3
0. Fenotyp:	6.76518e+08	Genotyp:	101010001110101101001010000101
1. Fenotyp:	5.96702e+08	Genotyp:	110011010010111100001001110001
2. Fenotyp:	9.15361e+08	Genotyp:	010100010111001011110001011011
3. Fenotyp:	8.81868e+08	Genotyp:	111100100111110000001001001011
4. Fenotyp:	6.78857e+08	Genotyp:	110100011001000101101110000101
5. Fenotyp:	5.13719e+08	Genotyp:	011010100011110101111001011110
6. Fenotyp:	6.41705e+07	Genotyp:	100011000101010011001011110000
7. Fenotyp:	6.71997e+08	Genotyp:	001111110011101110110000000101
8. Fenotyp:	6.73362e+08	Genotyp:	010110001000110101000100000101
9. Fenotyp:	9.19954e+08	Genotyp:	100010011100011010101011011011
Pokolenie: 4
0. Fenotyp:	8.20797e+08	Genotyp:	011001011111101000110111000011
1. Fenotyp:	7.39867e+08	Genotyp:	110111010001111010011000001101
2. Fenotyp:	1.76686e+07	Genotyp:	010111111001100110110000100000
3. Fenotyp:	2.26526e+07	Genotyp:	101010010110010110011010100000
4. Fenotyp:	6.34387e+08	Genotyp:	011000010101111111110011101001
5. Fenotyp:	3.47866e+07	Genotyp:	111001001011001101001000010000
6. Fenotyp:	5.15609e+08	Genotyp:	110100000100100111011101011110
7. Fenotyp:	9.98947e+08	Genotyp:	111101110001110101010001110111
8. Fenotyp:	4.19093e+08	Genotyp:	010111011101101101011111000110
9. Fenotyp:	2.68648e+08	Genotyp:	101000000000001011000000000010
Pokolenie: 5
0. Fenotyp:	8.14771e+08	Genotyp:	000000111001011000001001000011
1. Fenotyp:	1.76147e+08	Genotyp:	101001100001001111111110010100
2. Fenotyp:	1.65063e+08	Genotyp:	000001001001010101101011100100
3. Fenotyp:	7.87007e+08	Genotyp:	001010110010001100010111011101
4. Fenotyp:	9.41287e+07	Genotyp:	000011000101001000111001101000
5. Fenotyp:	7.91035e+08	Genotyp:	101101011011110001100100111101
6. Fenotyp:	1.78433e+08	Genotyp:	101110001011010101000101010100
7. Fenotyp:	3.91435e+08	Genotyp:	110100000100101100101010111010
8. Fenotyp:	5.82739e+07	Genotyp:	100100100000110010011110110000
9. Fenotyp:	9.74556e+07	Genotyp:	111100111011000011110011101000
Pokolenie: 6
0. Fenotyp:	2.99733e+08	Genotyp:	000100111111000110111011100010
1. Fenotyp:	7.23784e+08	Genotyp:	110100011111000000100100110101
2. Fenotyp:	6.77018e+08	Genotyp:	100010101001111001011010000101
3. Fenotyp:	2.84821e+08	Genotyp:	011000111110000001011111000010
4. Fenotyp:	4.02825e+08	Genotyp:	101010011111100101000000000110
5. Fenotyp:	1.69985e+08	Genotyp:	101101010010001110000100010100
6. Fenotyp:	6.92286e+08	Genotyp:	101000011100111011000010100101
7. Fenotyp:	9.78706e+06	Genotyp:	000111010110101010101001000000
8. Fenotyp:	9.83155e+08	Genotyp:	101101111000001110011001010111
9. Fenotyp:	1.26381e+08	Genotyp:	111010110101011000010001111000
Pokolenie: 7
0. Fenotyp:	8.41206e+08	Genotyp:	111101011001001111000100010011
1. Fenotyp:	5.79864e+08	Genotyp:	001110111010000000001001010001
2. Fenotyp:	1.36244e+08	Genotyp:	101010010101011101111000000100
3. Fenotyp:	9.08241e+08	Genotyp:	101001000101010101000100011011
4. Fenotyp:	1.07016e+08	Genotyp:	110101000000111100000110011000
5. Fenotyp:	5.43991e+07	Genotyp:	101101100000100001111100110000
6. Fenotyp:	4.09986e+08	Genotyp:	001110011100011111110110000110
7. Fenotyp:	5.6118e+08	Genotyp:	110111000011011101001110100001
8. Fenotyp:	7.62271e+08	Genotyp:	100111011010101011110110101101
9. Fenotyp:	1.03737e+09	Genotyp:	111111111100111100101011101111
Pokolenie: 8
0. Fenotyp:	7.39767e+08	Genotyp:	000111001000111111101000001101
1. Fenotyp:	2.86011e+07	Genotyp:	000011001101011000101101100000
2. Fenotyp:	6.74553e+08	Genotyp:	010000101011101100101100000101
3. Fenotyp:	7.06766e+08	Genotyp:	110110001010011000000100010101
4. Fenotyp:	1.0489e+09	Genotyp:	111101011110111100100001011111
5. Fenotyp:	4.68478e+08	Genotyp:	110110100110011000110111110110
6. Fenotyp:	7.57803e+08	Genotyp:	110101010001010011010100101101
7. Fenotyp:	1.31009e+08	Genotyp:	101011000001000011110011111000
8. Fenotyp:	1.78073e+08	Genotyp:	011100010111010010111001010100
9. Fenotyp:	3.89683e+08	Genotyp:	100100111010100001011100111010
Pokolenie: 9
0. Fenotyp:	5.55223e+07	Genotyp:	000100000010110011110010110000
1. Fenotyp:	1.5967e+08	Genotyp:	010001010000011000100001100100
2. Fenotyp:	1.09604e+08	Genotyp:	100011110101011000010001011000
3. Fenotyp:	6.88997e+08	Genotyp:	010011011100001010001000100101
4. Fenotyp:	7.37974e+08	Genotyp:	100101100110100100111111110101
5. Fenotyp:	7.25266e+07	Genotyp:	001001110101010101001010001000
6. Fenotyp:	9.27058e+08	Genotyp:	001100010001001110000010111011
7. Fenotyp:	5.23527e+08	Genotyp:	010000101010011000101100111110
8. Fenotyp:	7.11459e+08	Genotyp:	011110010000000000010110010101
9. Fenotyp:	4.22279e+08	Genotyp:	000000100110111011010100100110
Pokolenie: 10
0. Fenotyp:	5.31649e+08	Genotyp:	010101101100101000001101111110
1. Fenotyp:	2.37937e+08	Genotyp:	111011001000010101110100011100
2. Fenotyp:	6.6579e+08	Genotyp:	110010011110010011110101111001
3. Fenotyp:	8.59663e+08	Genotyp:	011010001001011010111100110011
4. Fenotyp:	9.61001e+08	Genotyp:	110001100010110111100010100111
5. Fenotyp:	7.53047e+08	Genotyp:	000111100010100101000111001101
6. Fenotyp:	6.72274e+08	Genotyp:	101011111110100001001000000101
7. Fenotyp:	5.72885e+08	Genotyp:	100010000001000110100100010001
8. Fenotyp:	1.02385e+08	Genotyp:	011110100110001001011000011000
9. Fenotyp:	3.64918e+08	Genotyp:	011001100010110000000011101010
Pokolenie: 11
0. Fenotyp:	1.02719e+09	Genotyp:	001010100111010110011100101111
