Pokolenie: 1
0. Fenotyp:	9.5883e+08	Genotyp:	100110110110100101100100100111
1. Fenotyp:	1.01218e+09	Genotyp:	011011010010010100101010001111
2. Fenotyp:	1.02688e+09	Genotyp:	001000010101111100101100101111
3. Fenotyp:	1.05214e+09	Genotyp:	101000110100101001101101011111
4. Fenotyp:	9.14965e+08	Genotyp:	010100001100001010010001011011
5. Fenotyp:	5.82292e+08	Genotyp:	110000010000100010101101010001
6. Fenotyp:	1.03242e+09	Genotyp:	010100101011000110010001101111
7. Fenotyp:	7.93603e+08	Genotyp:	011001010101011010110010111101
8. Fenotyp:	9.00372e+08	Genotyp:	001010111010100101010101101011
9. Fenotyp:	9.51233e+08	Genotyp:	001110101101010101001101000111
Pokolenie: 2
0. Fenotyp:	8.82339e+08	Genotyp:	100110101101011011101001001011
1. Fenotyp:	1.05732e+09	Genotyp:	110110101111101010100000111111
2. Fenotyp:	9.5883e+08	Genotyp:	100110110110100101100100100111
3. Fenotyp:	1.05214e+09	Genotyp:	001000110100101001101101011111
4. Fenotyp:	9.29737e+08	Genotyp:	001010110101010101010110111011
5. Fenotyp:	1.03242e+09	Genotyp:	010100101011000110010001101111
6. Fenotyp:	1.06269e+09	Genotyp:	110110101101011011101010111111
7. Fenotyp:	1.02495e+09	Genotyp:	100110101101011011101000101111
8. Fenotyp:	8.74863e+08	Genotyp:	110110101101101010100100001011
9. Fenotyp:	9.85312e+08	Genotyp:	010110010101010101011101010111
Pokolenie: 3
0. Fenotyp:	1.03244e+09	Genotyp:	001001010101110110010001101111
1. Fenotyp:	1.06043e+09	Genotyp:	110110101011001100101100111111
2. Fenotyp:	9.51254e+08	Genotyp:	001001010101111101001101000111
3. Fenotyp:	1.02688e+09	Genotyp:	011000010101111100101100101111
4. Fenotyp:	1.06062e+09	Genotyp:	010011010100101111101100111111
5. Fenotyp:	1.02898e+09	Genotyp:	110001010101111100101010101111
6. Fenotyp:	1.03242e+09	Genotyp:	110110101101011010010001101111
7. Fenotyp:	1.02902e+09	Genotyp:	010100101011000110101010101111
8. Fenotyp:	9.51254e+08	Genotyp:	001001010101111101001101000111
9. Fenotyp:	1.06042e+09	Genotyp:	001110101101010100101100111111
Pokolenie: 4
0. Fenotyp:	1.06044e+09	Genotyp:	001001010101111100101100111111
1. Fenotyp:	1.06049e+09	Genotyp:	100110110110001110101100111111
2. Fenotyp:	1.03317e+09	Genotyp:	000110101101011100101001101111
3. Fenotyp:	1.02914e+09	Genotyp:	110111110101111011101010101111
4. Fenotyp:	1.02901e+09	Genotyp:	110110101101011010101010101111
